"Date","Price","Open","High","Low","Vol.","Change %"
"29-10-2024","24,466.85","24,328.85","24,484.50","24,140.85","332.04M","0.52%"
"28-10-2024","24,339.15","24,251.10","24,492.60","24,134.90","278.56M","0.65%"
"25-10-2024","24,180.80","24,418.05","24,440.25","24,073.90","372.64M","-0.90%"
"24-10-2024","24,399.40","24,412.70","24,480.65","24,341.20","216.69M","-0.15%"
"23-10-2024","24,435.50","24,378.15","24,604.25","24,378.10","284.56M","-0.15%"
"22-10-2024","24,472.10","24,798.65","24,882.00","24,445.80","279.48M","-1.25%"
"21-10-2024","24,781.10","24,956.15","24,978.30","24,679.60","241.98M","-0.29%"
"18-10-2024","24,854.05","24,664.95","24,886.20","24,567.65","290.86M","0.42%"
"17-10-2024","24,749.85","25,027.40","25,029.50","24,728.90","252.76M","-0.89%"
"16-10-2024","24,971.30","25,008.55","25,093.40","24,908.45","226.77M","-0.34%"
"15-10-2024","25,057.35","25,186.30","25,212.05","25,008.15","257.23M","-0.28%"
"14-10-2024","25,127.95","25,023.45","25,159.75","25,017.50","206.42M","0.66%"
"11-10-2024","24,964.25","24,985.30","25,028.65","24,920.05","210.46M","-0.14%"
"10-10-2024","24,998.45","25,067.05","25,134.05","24,979.40","261.36M","0.07%"
"09-10-2024","24,981.95","25,065.80","25,234.05","24,947.70","290.56M","-0.12%"
"08-10-2024","25,013.15","24,832.20","25,044.00","24,756.80","333.22M","0.88%"
"07-10-2024","24,795.75","25,084.10","25,143.00","24,694.35","374.35M","-0.87%"
"04-10-2024","25,014.60","25,181.90","25,485.05","24,966.80","374.92M","-0.93%"
"03-10-2024","25,250.10","25,452.85","25,639.45","25,230.30","423.40M","-2.12%"
"01-10-2024","25,796.90","25,788.45","25,907.60","25,739.20","247.42M","-0.05%"
"30-09-2024","25,810.85","26,061.30","26,134.70","25,794.10","343.06M","-1.41%"
"27-09-2024","26,178.95","26,248.25","26,277.35","26,151.40","490.33M","-0.14%"
"26-09-2024","26,216.05","26,005.40","26,250.90","25,998.40","370.90M","0.81%"
"25-09-2024","26,004.15","25,899.45","26,032.80","25,871.35","278.54M","0.25%"
"24-09-2024","25,940.40","25,921.45","26,011.55","25,886.85","384.12M","0.01%"
"23-09-2024","25,939.05","25,872.55","25,956.00","25,847.35","209.19M","0.57%"
"20-09-2024","25,790.95","25,525.95","25,849.25","25,426.60","533.07M","1.48%"
"19-09-2024","25,415.80","25,487.05","25,611.95","25,376.05","314.46M","0.15%"
"18-09-2024","25,377.55","25,402.40","25,482.20","25,285.55","215.73M","-0.16%"
"17-09-2024","25,418.55","25,416.90","25,441.65","25,352.25","215.96M","0.14%"
"16-09-2024","25,383.75","25,406.65","25,445.70","25,336.20","168.70M","0.11%"
"13-09-2024","25,356.50","25,430.45","25,430.50","25,292.45","250.78M","-0.13%"
"12-09-2024","25,388.90","25,059.65","25,433.35","24,941.45","380.07M","1.89%"
"11-09-2024","24,918.45","25,034.00","25,113.70","24,885.15","279.23M","-0.49%"
"10-09-2024","25,041.10","24,999.40","25,130.50","24,896.80","251.28M","0.42%"
"09-09-2024","24,936.40","24,823.40","24,957.50","24,753.15","254.37M","0.34%"
"06-09-2024","24,852.15","25,093.70","25,168.75","24,801.30","311.67M","-1.17%"
"05-09-2024","25,145.10","25,250.50","25,275.45","25,127.75","222.24M","-0.21%"
"04-09-2024","25,198.70","25,089.95","25,216.00","25,083.80","253.79M","-0.32%"
"03-09-2024","25,279.85","25,313.40","25,321.70","25,235.80","212.13M","0.00%"
"02-09-2024","25,278.70","25,333.60","25,333.65","25,235.50","222.82M","0.17%"
"30-08-2024","25,235.90","25,249.70","25,268.35","25,199.40","638.17M","0.33%"
"29-08-2024","25,151.95","25,035.30","25,192.90","24,998.50","353.99M","0.40%"
"28-08-2024","25,052.35","25,030.80","25,129.60","24,964.65","220.42M","0.14%"
"27-08-2024","25,017.75","25,024.80","25,073.10","24,973.65","223.35M","0.03%"
"26-08-2024","25,010.60","24,906.10","25,043.80","24,874.70","210.27M","0.76%"
"23-08-2024","24,823.15","24,845.40","24,858.40","24,771.65","206.80M","0.05%"
"22-08-2024","24,811.50","24,863.40","24,867.35","24,784.45","220.34M","0.17%"
"21-08-2024","24,770.20","24,680.55","24,787.95","24,654.50","257.11M","0.29%"
"20-08-2024","24,698.85","24,648.90","24,734.30","24,607.20","238.32M","0.51%"
"19-08-2024","24,572.65","24,636.35","24,638.80","24,522.95","243.65M","0.13%"
"16-08-2024","24,541.15","24,334.85","24,563.90","24,204.50","271.61M","1.65%"
"14-08-2024","24,143.75","24,184.40","24,196.50","24,099.70","303.26M","0.02%"
"13-08-2024","24,139.00","24,342.35","24,359.95","24,116.50","239.73M","-0.85%"
"12-08-2024","24,347.00","24,320.05","24,472.80","24,212.10","279.92M","-0.08%"
"09-08-2024","24,367.50","24,386.85","24,419.75","24,311.20","215.13M","1.04%"
"08-08-2024","24,117.00","24,248.55","24,340.50","24,079.70","311.88M","-0.74%"
"07-08-2024","24,297.50","24,289.40","24,337.70","24,184.90","317.56M","1.27%"
"06-08-2024","23,992.55","24,189.85","24,382.60","23,960.40","312.34M","-0.26%"
"05-08-2024","24,055.60","24,302.85","24,350.05","23,893.70","487.00M","-2.68%"
"02-08-2024","24,717.70","24,789.00","24,851.90","24,686.85","345.03M","-1.17%"
"01-08-2024","25,010.90","25,030.95","25,078.30","24,956.40","431.31M","0.24%"
"31-07-2024","24,951.15","24,886.70","24,984.60","24,856.50","333.65M","0.38%"
"30-07-2024","24,857.30","24,839.40","24,971.75","24,798.65","384.99M","0.09%"
"29-07-2024","24,836.10","24,943.30","24,999.75","24,774.60","354.97M","0.01%"
"26-07-2024","24,834.85","24,423.35","24,861.15","24,410.90","383.83M","1.76%"
"25-07-2024","24,406.10","24,230.95","24,426.15","24,210.80","391.82M","-0.03%"
"24-07-2024","24,413.50","24,444.95","24,504.25","24,307.25","366.62M","-0.27%"
"23-07-2024","24,479.05","24,568.90","24,582.55","24,074.20","436.41M","-0.12%"
"22-07-2024","24,509.25","24,445.75","24,595.20","24,362.30","324.19M","-0.09%"
"19-07-2024","24,530.90","24,853.80","24,854.80","24,508.15","343.77M","-1.09%"
"18-07-2024","24,800.85","24,543.80","24,837.75","24,504.45","350.92M","0.76%"
"16-07-2024","24,613.00","24,615.90","24,661.25","24,587.65","283.21M","0.11%"
"15-07-2024","24,586.70","24,587.60","24,635.05","24,522.75","305.40M","0.35%"
"12-07-2024","24,502.15","24,387.95","24,592.20","24,331.15","325.82M","0.77%"
"11-07-2024","24,315.95","24,396.55","24,402.65","24,193.75","306.40M","-0.03%"
"10-07-2024","24,324.45","24,459.85","24,461.05","24,141.80","292.26M","-0.45%"
"09-07-2024","24,433.20","24,351.00","24,443.60","24,331.90","250.54M","0.46%"
"08-07-2024","24,320.55","24,329.45","24,344.60","24,240.55","266.30M","-0.01%"
"05-07-2024","24,323.85","24,213.35","24,363.00","24,168.85","298.38M","0.09%"
"04-07-2024","24,302.15","24,369.95","24,401.00","24,281.00","251.19M","0.06%"
"03-07-2024","24,286.50","24,291.75","24,309.15","24,207.10","289.20M","0.67%"
"02-07-2024","24,123.85","24,228.75","24,236.35","24,056.40","309.63M","-0.07%"
"01-07-2024","24,141.95","23,992.95","24,164.00","23,992.70","242.47M","0.55%"
"28-06-2024","24,010.60","24,085.90","24,174.00","23,985.80","354.78M","-0.14%"
"27-06-2024","24,044.50","23,881.55","24,087.45","23,805.40","515.23M","0.74%"
"26-06-2024","23,868.80","23,723.10","23,889.90","23,670.45","287.82M","0.62%"
"25-06-2024","23,721.30","23,577.10","23,754.15","23,562.05","298.11M","0.78%"
"24-06-2024","23,537.85","23,382.30","23,558.10","23,350.00","239.36M","0.16%"
"21-06-2024","23,501.10","23,661.15","23,667.10","23,398.20","609.88M","-0.28%"
"20-06-2024","23,567.00","23,586.15","23,624.00","23,442.60","280.34M","0.22%"
"19-06-2024","23,516.00","23,629.85","23,664.00","23,412.90","328.81M","-0.18%"
"18-06-2024","23,557.90","23,570.80","23,579.05","23,499.70","272.21M","0.39%"
"14-06-2024","23,465.60","23,464.95","23,490.40","23,334.25","223.09M","0.29%"
"13-06-2024","23,398.90","23,480.95","23,481.05","23,353.90","268.28M","0.33%"
"12-06-2024","23,322.95","23,344.45","23,441.95","23,295.95","295.63M","0.25%"
"11-06-2024","23,264.85","23,283.75","23,389.45","23,206.65","305.19M","0.02%"
"10-06-2024","23,259.20","23,319.15","23,411.90","23,227.15","304.39M","-0.13%"
"07-06-2024","23,290.15","22,821.85","23,320.20","22,789.05","473.56M","2.05%"
"06-06-2024","22,821.40","22,798.60","22,910.15","22,642.60","480.41M","0.89%"
"05-06-2024","22,620.35","22,128.35","22,670.40","21,791.95","638.49M","3.36%"
"04-06-2024","21,884.50","23,179.50","23,179.50","21,281.45","1.01B","-5.93%"
"03-06-2024","23,263.90","23,337.90","23,338.70","23,062.30","569.43M","3.25%"
"31-05-2024","22,530.70","22,568.10","22,653.75","22,465.10","572.12M","0.19%"
"30-05-2024","22,488.65","22,617.45","22,705.75","22,417.00","373.37M","-0.95%"
"29-05-2024","22,704.70","22,762.75","22,825.50","22,685.45","269.93M","-0.80%"
"28-05-2024","22,888.15","22,977.15","22,998.55","22,858.50","217.89M","-0.19%"
"27-05-2024","22,932.45","23,038.95","23,110.80","22,871.20","260.01M","-0.11%"
"24-05-2024","22,957.10","22,930.75","23,026.40","22,908.00","261.93M","-0.05%"
"23-05-2024","22,967.65","22,614.10","22,993.60","22,577.45","369.77M","1.64%"
"22-05-2024","22,597.80","22,576.60","22,629.50","22,483.15","290.35M","0.31%"
"21-05-2024","22,529.05","22,404.55","22,591.10","22,404.55","347.59M","0.12%"
"18-05-2024","22,502.00","22,512.85","22,520.25","22,470.05","19.06M","0.16%"
"17-05-2024","22,466.10","22,415.25","22,502.15","22,345.65","242.66M","0.28%"
"16-05-2024","22,403.85","22,319.20","22,432.25","22,054.55","368.94M","0.92%"
"15-05-2024","22,200.55","22,255.60","22,297.55","22,151.75","231.94M","-0.08%"
"14-05-2024","22,217.85","22,112.90","22,270.05","22,081.25","230.24M","0.51%"
"13-05-2024","22,104.05","22,027.95","22,131.65","21,821.05","278.19M","0.22%"
"10-05-2024","22,055.20","21,990.95","22,131.30","21,950.30","265.80M","0.44%"
"09-05-2024","21,957.50","22,224.80","22,307.75","21,932.40","331.33M","-1.55%"
"08-05-2024","22,302.50","22,231.20","22,368.65","22,185.20","277.44M","0.00%"
"07-05-2024","22,302.50","22,489.75","22,499.05","22,232.05","297.82M","-0.62%"
"06-05-2024","22,442.70","22,561.60","22,588.80","22,409.45","320.26M","-0.15%"
"03-05-2024","22,475.85","22,766.35","22,794.70","22,348.05","438.06M","-0.76%"
"02-05-2024","22,648.20","22,567.85","22,710.50","22,567.85","445.91M","0.19%"
"30-04-2024","22,604.85","22,679.65","22,783.35","22,568.40","361.86M","-0.17%"
"29-04-2024","22,643.40","22,475.55","22,655.80","22,441.90","291.96M","1.00%"
"26-04-2024","22,419.95","22,620.40","22,620.40","22,385.55","329.89M","-0.67%"
"25-04-2024","22,570.35","22,316.90","22,625.95","22,305.25","475.04M","0.75%"
"24-04-2024","22,402.40","22,421.55","22,476.45","22,384.00","235.90M","0.15%"
"23-04-2024","22,368.00","22,447.05","22,447.55","22,349.45","231.52M","0.14%"
"22-04-2024","22,336.40","22,336.90","22,375.65","22,198.15","279.26M","0.86%"
"19-04-2024","22,147.00","21,861.50","22,179.55","21,777.65","362.53M","0.69%"
"18-04-2024","21,995.85","22,212.35","22,326.50","21,961.70","456.91M","-0.69%"
"16-04-2024","22,147.90","22,125.30","22,213.75","22,079.45","317.27M","-0.56%"
"15-04-2024","22,272.50","22,339.05","22,427.45","22,259.55","355.47M","-1.10%"
"12-04-2024","22,519.40","22,677.40","22,726.45","22,503.75","357.19M","-1.03%"
"10-04-2024","22,753.80","22,720.25","22,775.70","22,673.70","276.85M","0.49%"
"09-04-2024","22,642.75","22,765.10","22,768.40","22,612.25","232.36M","-0.10%"
"08-04-2024","22,666.30","22,578.35","22,697.30","22,550.35","227.63M","0.68%"
"05-04-2024","22,513.70","22,486.40","22,537.60","22,427.60","242.24M","0.00%"
"04-04-2024","22,514.65","22,592.10","22,619.00","22,303.80","400.99M","0.36%"
"03-04-2024","22,434.65","22,385.70","22,521.10","22,346.50","309.65M","-0.08%"
"02-04-2024","22,453.30","22,458.80","22,497.60","22,388.15","289.52M","-0.04%"
"01-04-2024","22,462.00","22,455.00","22,529.95","22,427.75","243.64M","0.61%"
"28-03-2024","22,326.90","22,163.60","22,516.00","22,163.60","410.53M","0.92%"
"27-03-2024","22,123.65","22,053.95","22,193.60","22,052.85","409.14M","0.54%"
"26-03-2024","22,004.70","21,947.90","22,073.20","21,947.55","328.40M","-0.42%"
"22-03-2024","22,096.75","21,932.20","22,180.70","21,883.30","388.66M","0.39%"
"21-03-2024","22,011.95","21,989.90","22,080.95","21,941.30","353.17M","0.79%"
"20-03-2024","21,839.10","21,843.90","21,930.90","21,710.20","312.42M","0.10%"
"19-03-2024","21,817.45","21,946.45","21,978.30","21,793.10","344.16M","-1.08%"
"18-03-2024","22,055.70","21,990.10","22,123.70","21,916.55","356.32M","0.15%"
"15-03-2024","22,023.35","22,064.85","22,120.90","21,931.70","661.46M","-0.56%"
"14-03-2024","22,146.65","21,982.55","22,204.60","21,917.50","426.74M","0.68%"
"13-03-2024","21,997.70","22,432.20","22,446.75","21,905.65","493.34M","-1.51%"
"12-03-2024","22,335.70","22,334.45","22,452.55","22,256.00","299.20M","0.01%"
"11-03-2024","22,332.65","22,517.50","22,526.60","22,307.25","277.90M","-0.72%"
"07-03-2024","22,493.55","22,505.30","22,525.65","22,430.00","379.86M","0.09%"
"06-03-2024","22,474.05","22,327.50","22,497.20","22,224.35","312.26M","0.53%"
"05-03-2024","22,356.30","22,371.25","22,416.90","22,269.15","296.15M","-0.22%"
"04-03-2024","22,405.60","22,403.50","22,440.90","22,358.30","298.79M","0.12%"
"02-03-2024","22,378.40","22,406.95","22,419.55","22,367.05","35.76M","0.18%"
"01-03-2024","22,338.75","22,048.30","22,353.30","22,047.75","351.50M","1.62%"
"29-02-2024","21,982.80","21,935.20","22,060.55","21,860.65","360.17M","0.14%"
"28-02-2024","21,951.15","22,214.10","22,229.15","21,915.85","202.95M","-1.11%"
"27-02-2024","22,198.35","22,090.20","22,218.25","22,085.65","252.20M","0.34%"
"26-02-2024","22,122.05","22,169.20","22,202.15","22,075.15","207.78M","-0.41%"
"23-02-2024","22,212.70","22,290.00","22,297.50","22,186.10","225.98M","-0.02%"
"22-02-2024","22,217.45","22,081.55","22,252.50","21,875.25","343.50M","0.74%"
"21-02-2024","22,055.05","22,248.85","22,249.40","21,997.95","364.55M","-0.64%"
"20-02-2024","22,196.95","22,099.20","22,215.60","22,045.85","295.70M","0.34%"
"19-02-2024","22,122.25","22,103.45","22,186.65","22,021.05","","0.37%"
"16-02-2024","22,040.70","22,020.30","22,068.65","21,968.95","343.89M","0.59%"
"15-02-2024","21,910.75","21,906.55","21,953.85","21,794.80","345.39M","0.32%"
"14-02-2024","21,840.05","21,578.15","21,870.85","21,530.20","359.12M","0.45%"
"13-02-2024","21,743.25","21,664.30","21,766.80","21,543.35","365.79M","0.59%"
"12-02-2024","21,616.05","21,800.80","21,831.70","21,574.75","287.44M","-0.76%"
"09-02-2024","21,782.50","21,727.00","21,804.45","21,629.90","349.22M","0.30%"
"08-02-2024","21,717.95","22,009.65","22,011.05","21,665.30","491.07M","-0.97%"
"07-02-2024","21,930.50","22,045.05","22,053.30","21,860.15","346.26M","0.01%"
"06-02-2024","21,929.40","21,825.20","21,951.40","21,737.55","370.97M","0.72%"
"05-02-2024","21,771.70","21,921.05","21,964.30","21,726.95","440.85M","-0.38%"
"02-02-2024","21,853.80","21,812.75","22,126.80","21,805.55","442.80M","0.72%"
"01-02-2024","21,697.45","21,780.65","21,832.95","21,658.75","332.54M","-0.13%"
"31-01-2024","21,725.70","21,487.25","21,741.35","21,448.85","410.58M","0.95%"
"30-01-2024","21,522.10","21,775.75","21,813.05","21,501.80","375.14M","-0.99%"
"29-01-2024","21,737.60","21,433.10","21,763.25","21,429.60","376.70M","1.80%"
"25-01-2024","21,352.60","21,454.60","21,459.00","21,247.05","418.14M","-0.47%"
"24-01-2024","21,453.95","21,185.25","21,482.35","21,137.20","407.46M","1.01%"
"23-01-2024","21,238.80","21,716.70","21,750.25","21,192.60","449.72M","-1.54%"
"20-01-2024","21,571.80","21,706.15","21,720.30","21,541.80","","-0.23%"
"19-01-2024","21,622.40","21,615.20","21,670.60","21,575.00","343.06M","0.75%"
"18-01-2024","21,462.25","21,414.20","21,539.40","21,285.55","387.34M","-0.51%"
"17-01-2024","21,571.95","21,647.25","21,851.50","21,550.45","456.00M","-2.09%"
"16-01-2024","22,032.30","22,080.50","22,124.15","21,969.80","292.43M","-0.29%"
"15-01-2024","22,097.45","22,053.15","22,115.55","21,963.55","345.54M","0.93%"
"12-01-2024","21,894.55","21,773.55","21,928.25","21,715.15","294.68M","1.14%"
"11-01-2024","21,647.20","21,688.00","21,726.50","21,593.75","212.45M","0.13%"
"10-01-2024","21,618.70","21,529.30","21,641.85","21,448.65","216.99M","0.34%"
"09-01-2024","21,544.85","21,653.60","21,724.45","21,517.85","228.57M","0.15%"
"08-01-2024","21,513.00","21,747.60","21,763.95","21,492.90","231.45M","-0.91%"
"05-01-2024","21,710.80","21,705.75","21,749.60","21,629.20","309.30M","0.24%"
"04-01-2024","21,658.60","21,605.80","21,685.65","21,564.55","339.17M","0.66%"
"03-01-2024","21,517.35","21,661.10","21,677.00","21,500.35","311.93M","-0.69%"
"02-01-2024","21,665.80","21,751.35","21,755.60","21,555.65","263.71M","-0.35%"
"01-01-2024","21,741.90","21,727.75","21,834.35","21,680.85","154.00M","0.05%"
"29-12-2023","21,731.40","21,737.65","21,770.30","21,676.90","270.92M","-0.22%"
"28-12-2023","21,778.70","21,715.00","21,801.45","21,678.00","393.08M","0.57%"
"27-12-2023","21,654.75","21,497.65","21,675.75","21,495.80","256.54M","1.00%"
"26-12-2023","21,441.35","21,365.20","21,477.15","21,329.45","219.47M","0.43%"
"22-12-2023","21,349.40","21,295.85","21,390.50","21,232.45","284.71M","0.44%"
"21-12-2023","21,255.05","21,033.95","21,288.35","20,976.80","277.55M","0.50%"
"20-12-2023","21,150.15","21,543.50","21,593.00","21,087.35","363.89M","-1.41%"
"19-12-2023","21,453.10","21,477.65","21,505.05","21,337.75","249.75M","0.16%"
"18-12-2023","21,418.65","21,434.80","21,482.80","21,365.35","249.67M","-0.18%"
"15-12-2023","21,456.65","21,287.45","21,492.30","21,235.30","508.76M","1.29%"
"14-12-2023","21,182.70","21,110.40","21,210.90","21,074.45","334.41M","1.23%"
"13-12-2023","20,926.35","20,929.75","20,950.00","20,769.50","260.27M","0.10%"
"12-12-2023","20,906.40","21,018.55","21,037.90","20,867.15","244.87M","-0.43%"
"11-12-2023","20,997.10","20,965.30","21,026.10","20,923.70","212.92M","0.13%"
"08-12-2023","20,969.40","20,934.10","21,006.10","20,862.70","292.44M","0.33%"
"07-12-2023","20,901.15","20,932.40","20,941.25","20,850.80","274.98M","-0.17%"
"06-12-2023","20,937.70","20,950.75","20,961.95","20,852.15","359.21M","0.40%"
"05-12-2023","20,855.10","20,808.90","20,864.05","20,711.15","421.01M","0.81%"
"04-12-2023","20,686.80","20,601.95","20,702.65","20,507.75","381.11M","2.07%"
"01-12-2023","20,267.90","20,194.10","20,291.55","20,183.70","265.81M","0.67%"
"30-11-2023","20,133.15","20,108.50","20,158.70","20,015.85","486.58M","0.18%"
"29-11-2023","20,096.60","19,976.55","20,104.65","19,956.30","236.24M","1.04%"
"28-11-2023","19,889.70","19,844.65","19,916.85","19,800.00","229.60M","0.48%"
"24-11-2023","19,794.70","19,809.60","19,832.85","19,768.85","145.90M","-0.04%"
"23-11-2023","19,802.00","19,828.45","19,875.15","19,786.75","170.02M","-0.05%"
"22-11-2023","19,811.85","19,784.00","19,825.55","19,703.85","184.50M","0.14%"
"21-11-2023","19,783.40","19,770.90","19,829.10","19,754.05","194.97M","0.45%"
"20-11-2023","19,694.00","19,731.15","19,756.45","19,670.50","173.78M","-0.19%"
"17-11-2023","19,731.80","19,674.75","19,806.00","19,667.45","236.83M","-0.17%"
"16-11-2023","19,765.20","19,674.70","19,875.25","19,627.00","282.69M","0.46%"
"15-11-2023","19,675.45","19,651.40","19,693.20","19,579.65","291.46M","1.19%"
"13-11-2023","19,443.55","19,486.75","19,494.40","19,414.75","189.28M","-0.42%"
"12-11-2023","19,525.55","19,547.25","19,547.25","19,510.25","37.31M","0.52%"
"10-11-2023","19,425.35","19,351.85","19,451.30","19,329.45","152.22M","0.15%"
"09-11-2023","19,395.30","19,457.40","19,463.90","19,378.35","208.42M","-0.25%"
"08-11-2023","19,443.50","19,449.60","19,464.40","19,401.50","194.97M","0.19%"
"07-11-2023","19,406.70","19,404.05","19,423.50","19,329.10","198.66M","-0.03%"
"06-11-2023","19,411.75","19,345.85","19,423.00","19,309.70","180.69M","0.94%"
"03-11-2023","19,230.60","19,241.00","19,276.25","19,210.90","189.52M","0.51%"
"02-11-2023","19,133.25","19,120.00","19,175.25","19,064.15","245.60M","0.76%"
"01-11-2023","18,989.15","19,064.05","19,096.05","18,973.70","194.10M","-0.47%"
"31-10-2023","19,079.60","19,232.95","19,233.70","19,056.45","206.05M","-0.32%"
"30-10-2023","19,140.90","19,053.40","19,158.50","18,940.00","180.13M","0.49%"
"27-10-2023","19,047.25","18,928.75","19,076.15","18,926.65","205.20M","1.01%"
"26-10-2023","18,857.25","19,027.25","19,041.70","18,837.85","300.36M","-1.39%"
"25-10-2023","19,122.15","19,286.45","19,347.30","19,074.15","225.29M","-0.83%"
"23-10-2023","19,281.75","19,521.60","19,556.85","19,257.85","176.04M","-1.34%"
"20-10-2023","19,542.65","19,542.15","19,593.80","19,518.70","198.34M","-0.42%"
"19-10-2023","19,624.70","19,545.20","19,681.80","19,512.35","230.31M","-0.24%"
"18-10-2023","19,671.10","19,820.45","19,840.95","19,659.95","198.94M","-0.71%"
"17-10-2023","19,811.50","19,843.20","19,849.75","19,775.65","185.85M","0.40%"
"16-10-2023","19,731.75","19,737.25","19,781.30","19,691.85","180.96M","-0.10%"
"13-10-2023","19,751.05","19,654.55","19,805.40","19,635.30","254.96M","-0.22%"
"12-10-2023","19,794.00","19,822.70","19,843.30","19,772.65","217.90M","-0.09%"
"11-10-2023","19,811.35","19,767.00","19,839.20","19,756.95","213.73M","0.62%"
"10-10-2023","19,689.85","19,565.60","19,717.80","19,565.45","216.56M","0.91%"
"09-10-2023","19,512.35","19,539.45","19,588.95","19,480.50","165.10M","-0.72%"
"06-10-2023","19,653.50","19,621.20","19,675.75","19,589.40","159.05M","0.55%"
"05-10-2023","19,545.75","19,521.85","19,576.95","19,487.30","234.86M","0.56%"
"04-10-2023","19,436.10","19,446.30","19,457.80","19,333.60","277.15M","-0.47%"
"03-10-2023","19,528.75","19,622.40","19,623.20","19,479.65","221.72M","-0.56%"
"29-09-2023","19,638.30","19,581.20","19,726.25","19,551.05","243.51M","0.59%"
"28-09-2023","19,523.55","19,761.80","19,766.65","19,492.10","352.81M","-0.98%"
"27-09-2023","19,716.45","19,637.05","19,730.70","19,554.00","203.56M","0.26%"
"26-09-2023","19,664.70","19,682.80","19,699.35","19,637.45","204.87M","-0.05%"
"25-09-2023","19,674.55","19,678.20","19,734.15","19,601.55","188.40M","0.00%"
"22-09-2023","19,674.25","19,744.85","19,798.65","19,657.50","246.41M","-0.34%"
"21-09-2023","19,742.35","19,840.55","19,848.75","19,709.95","275.13M","-0.80%"
"20-09-2023","19,901.40","19,980.75","20,050.65","19,878.85","378.07M","-1.15%"
"18-09-2023","20,133.30","20,155.95","20,195.35","20,115.70","264.87M","-0.29%"
"15-09-2023","20,192.35","20,156.45","20,222.45","20,129.70","438.18M","0.44%"
"14-09-2023","20,103.10","20,127.95","20,167.65","20,043.45","275.11M","0.16%"
"13-09-2023","20,070.00","19,989.50","20,096.90","19,944.10","251.40M","0.38%"
"12-09-2023","19,993.20","20,110.15","20,110.35","19,914.65","328.06M","-0.02%"
"11-09-2023","19,996.35","19,890.00","20,008.15","19,865.35","248.76M","0.89%"
"08-09-2023","19,819.95","19,774.80","19,867.15","19,727.05","288.09M","0.47%"
"07-09-2023","19,727.05","19,598.65","19,737.00","19,550.05","304.93M","0.59%"
"06-09-2023","19,611.05","19,581.20","19,636.45","19,491.50","287.56M","0.18%"
"05-09-2023","19,574.90","19,564.65","19,587.05","19,525.75","256.83M","0.24%"
"04-09-2023","19,528.80","19,525.05","19,545.15","19,432.85","296.82M","0.48%"
"01-09-2023","19,435.30","19,258.15","19,458.55","19,255.70","333.02M","0.94%"
"31-08-2023","19,253.80","19,375.55","19,388.20","19,223.65","562.56M","-0.48%"
"30-08-2023","19,347.45","19,433.45","19,452.80","19,334.75","233.00M","0.02%"
"29-08-2023","19,342.65","19,374.85","19,377.90","19,309.10","307.39M","0.19%"
"28-08-2023","19,306.05","19,298.35","19,366.85","19,249.70","248.18M","0.21%"
"25-08-2023","19,265.80","19,297.40","19,339.55","19,229.70","466.52M","-0.62%"
"24-08-2023","19,386.70","19,535.15","19,584.45","19,369.00","268.26M","-0.29%"
"23-08-2023","19,444.00","19,439.20","19,472.05","19,366.60","225.22M","0.25%"
"22-08-2023","19,396.45","19,417.10","19,443.50","19,381.30","208.70M","0.01%"
"21-08-2023","19,393.60","19,320.65","19,425.95","19,296.30","262.59M","0.43%"
"18-08-2023","19,310.15","19,301.75","19,373.80","19,253.60","256.14M","-0.28%"
"17-08-2023","19,365.25","19,450.55","19,461.55","19,326.25","268.66M","-0.51%"
"16-08-2023","19,465.00","19,369.00","19,482.75","19,317.20","226.63M","0.16%"
"14-08-2023","19,434.55","19,383.95","19,465.85","19,257.90","243.85M","0.03%"
"11-08-2023","19,428.30","19,554.25","19,557.75","19,412.75","235.52M","-0.59%"
"10-08-2023","19,543.10","19,605.55","19,623.60","19,495.40","312.19M","-0.46%"
"09-08-2023","19,632.55","19,578.80","19,645.50","19,467.50","266.50M","0.32%"
"08-08-2023","19,570.85","19,627.20","19,634.40","19,533.10","260.29M","-0.13%"
"07-08-2023","19,597.30","19,576.85","19,620.45","19,524.80","216.59M","0.41%"
"04-08-2023","19,517.00","19,462.80","19,538.85","19,436.45","280.80M","0.70%"
"03-08-2023","19,381.65","19,463.75","19,537.65","19,296.45","315.69M","-0.74%"
"02-08-2023","19,526.55","19,655.40","19,678.25","19,423.55","290.67M","-1.05%"
"01-08-2023","19,733.55","19,784.00","19,795.60","19,704.60","298.05M","-0.10%"
"31-07-2023","19,753.80","19,666.35","19,772.75","19,597.60","295.05M","0.55%"
"28-07-2023","19,646.05","19,659.75","19,695.90","19,563.10","258.67M","-0.07%"
"27-07-2023","19,659.90","19,850.90","19,867.55","19,603.55","334.89M","-0.60%"
"26-07-2023","19,778.30","19,733.35","19,825.60","19,716.70","244.75M","0.50%"
"25-07-2023","19,680.60","19,729.35","19,729.35","19,615.95","369.65M","0.04%"
"24-07-2023","19,672.35","19,748.45","19,782.75","19,658.30","265.56M","-0.37%"
"21-07-2023","19,745.00","19,800.45","19,887.40","19,700.00","312.46M","-1.17%"
"20-07-2023","19,979.15","19,831.70","19,991.85","19,758.40","274.70M","0.74%"
"19-07-2023","19,833.15","19,802.95","19,851.70","19,727.45","259.66M","0.42%"
"18-07-2023","19,749.25","19,787.50","19,819.45","19,690.20","286.35M","0.19%"
"17-07-2023","19,711.45","19,612.15","19,731.85","19,562.95","268.71M","0.75%"
"14-07-2023","19,564.50","19,493.45","19,595.35","19,433.50","291.17M","0.78%"
