"Token","ShortName","Series","CompanyName","ticksize","Lotsize","DateOfListing","DateOfDeListing","IssuePrice","FaceValue","ISINCode","52WeeksHigh","52WeeksLow","LifeTimeHigh","LifeTimeLow","HighDate","LowDate","Symbol","InstrumentType","PermittedToTrade","IssueCapital","WarningPercent","FreezePercent","CreditRating","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","BoardLotQty","Name","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","ExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MFill","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","EGM","AGM","Interest","Bonus","Rights","Dividends","LocalUpdateDateTime","DeleteFlag","Remarks","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotlMarketEligibility","SpotMarketEligibility","AuctionlMarketEligibility","MarginPercentage","ExchangeCode"
"17438","OILIND","EQ","OIL INDIA LIMITED",0.01,1,"","",0,10,"INE274J01014",767.9,328.15,767.9,42.33,"","","",0,0,0,425.4,348.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OIL"
"17466","EURMUL","BE","EURO MULTIVISION LIMITED",0.01,1,"","",0,10,"INE063J01011",0,0,80.7,0.3,"","","",0,0,0,1.52,1.37,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EUROMULTI"
"17468","MAXVEN","EQ","MAX VENTURES & INDUSTRIES LTD",0.01,1,"","",0,10,"INE154U01015",222.35,108,222.35,24.7,"","","",0,0,0,259.4,173,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAXVIL"
"1747","MEDMAT","EQ","MEDIA MATRIX WORLDWIDE LTD",0.01,1,"","",0,1,"INE200D01020",8.3,2.85,8.3,2.85,"","","",0,0,0,7.25,4.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MMWL"
"17475","ICIN20","EQ","ICICI PRU NIFTY50 VALUE 20 ETF",0.01,1,"","",0,10,"INF109KC11V0",17.11,12.85,141.3,12.85,"","","",0,0,0,17.04,11.36,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NV20IETF"
"17477","CONPRI","EQ","CONTROL PRINT (INDIA) LTD",0.01,1,"","",0,10,"INE663B01015",991,582,1080,145.1,"","","",0,0,0,760.1,506.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CONTROLPR"
"17478","INHN32","AO","9.25% INDIABULLS HOU. JUL 25",0.01,1,"","",0,1000,"INE148I07OI3",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","920NFL23A"
"17484","LLOSTE","EQ","UTTAM VALUE STEELS LTD",0.01,1,"","",0,1,"INE292A01023",0.85,0.05,15.9,0.05,"","","",0,0,0,0.25,0.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UVSL"
"17485","INHN33","AP","9.65% INDIABULLS HOU. JUL 25",0.01,1,"","",0,1000,"INE148I07OM5",0,0,1148,900.1,"","","",0,0,0,1266,844,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","950NFL23A"
"17486","SQSIND","EQ","EXPLEO SOLUTIONS LIMITED",0.01,1,"","",0,10,"INE201K01015",1567.45,793.05,1874,32.1,"","","",0,0,0,955.4,637,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EXPLEOSOL"
"17488","INHN34","AQ","INDIABULLS HOU.FIN.8.88",0.01,1,"","",0,1000,"INE148I07OJ1",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","888IHFL25A"
"17501","INHN35","AR","INDIABULLS HOU.FIN.9.25",0.01,1,"","",0,1000,"INE148I07OL7",0,0,1110,900.1,"","","",0,0,0,1167.42,778.28,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","925SCL25C"
"17503","INHN36","AS","0% INDIABULLS HOU. R JUL 25",0.01,1,"","",0,1000,"INE148I07OK9",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBHFZC25A"
"17505","INHN37","AT","0% INDIABULLS HOU. NR 27 JUL 2",0.01,1,"","",0,1000,"INE148I07OO1",0,0,1030.55,830.1,"","","",0,0,0,1261.65,841.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBHFZC25B"
"17507","ADHIND","EQ","INCREDIBLE INDUSTRIES LTD",0.01,1,"","",0,10,"INE452L01012",63.62,28.5,193.95,11.7,"","","",0,0,0,43.47,28.98,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INCREDIBLE"
"17508","INHN38","AU","9.4% INDIABULLS HOU. JUL 26",0.01,1,"","",0,1000,"INE148I07ON3",0,0,0,0,"","","",0,0,0,800.4,533.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","940IHFL26C"
"17515","INHN39","AV","9.9% INDIABULLS HOU. JUL 26",0.01,1,"","",0,1000,"INE148I07OR4",0,0,1021.4,820.3,"","","",0,0,0,1080,720,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","990IHFL26I"
"17518","SETAUT","BE","SETCO AUTOMOTIVE LIMITED",0.01,1,"","",0,2,"INE878E01021",21.68,6.15,74.25,4.7,"","","",0,0,0,20.83,20.02,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SETCO"
"17520","RATPOW","EQ","RATTANINDIA POWER LIMITED",0.01,1,"","",0,10,"INE399K01017",21.1,8.1,45.05,0.95,"","","",0,0,0,11.74,7.83,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RTNPOWER"
"17521","INHN40","AW","INDIABULLS HOU.FIN.9.02",0.01,1,"","",0,1000,"INE148I07OQ6",0,0,984.8,815.5,"","","",0,0,0,680.42,453.61,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","902IHFL26I"
"17528","INHN41","AX","INDIABULLS HOU.FIN.9.48",0.01,1,"","",0,1000,"INE148I07OP8",0,0,1065,900.31,"","","",0,0,0,1064.4,709.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","948IHFL26I"
"1753","JINIRO","EQ","JINDAL IRON AND STEEL CO",0.01,1,"","",0,10,"INE020A01010",0,0,448.3,4.5,"","","",0,0,0,512.85,341.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JINDALIRON"
"17531","MAHSTE","BE","MAHAMAYA STEEL INDUSTRIES LTD",0.01,1,"","",0,10,"INE451L01014",280.99,93.2,504.2,48.95,"","","",0,0,0,278.3,251.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAHASTEEL"
"17534","MAHGAS","EQ","MAHANAGAR GAS LIMITED",0.01,1,"","",0,10,"INE002S01010",1988,1075.25,1988,492.65,"","","",0,0,0,1525.6,1248.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MGL"
"17535","INHN42","AY","0% INDIABULLS HOU. JUL 26",0.01,1,"","",0,1000,"INE148I07OS2",0,0,1005,990,"","","",0,0,0,1233.6,822.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBHFZC26B"
"17541","DAMTHR","EQ","DAMODAR INDUSTRIES LIMITED",0.01,1,"","",0,5,"INE497D01022",56.75,28,81.4,15,"","","",0,0,0,36.49,24.32,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DAMODARIND"
"17542","INHN43","AZ","10.15% INDIABULLS HOU. JUL 28",0.01,1,"","",0,1000,"INE148I07OW4",0,0,1025,835,"","","",0,0,0,1140,760,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","1015IHF28B"
"17546","INHN44","BA","INDIABULLS HOU.FIN. 9.25",0.01,1,"","",0,1000,"INE148I07OU8",0,0,0,0,"","","",0,0,0,960,640,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","925IHFL28I"
"17547","AMRHEA","EQ","AMRUTANJAN HEALTH CARE LIMITED",0.01,1,"","",0,1,"INE098F01031",862.6,559.95,1024.55,41.3,"","","",0,0,0,782.5,521.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMRUTANJAN"
"17553","BIMBEA","EQ","BIMETAL BEARINGS LTD",0.01,1,"","",0,10,"INE469A01019",497,193.5,500,67.05,"","","",0,0,0,562.2,374.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BIMETAL"
"1756","JINPOL","EQ","JINDAL POLY FILMS LTD",0.01,1,"","",0,10,"INE197D01010",1150,449.2,1449,13,"","","",0,0,0,826,550.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JINDALPOLY"
"17564","INHN45","BC","INDIABULLS HOU.FIN. 9.71",0.01,1,"","",0,1000,"INE148I07OT0",0,0,1000,820,"","","",0,0,0,1080,720,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","971IHFL28I"
"17572","MIRN1D","EQ","Mirae Asset Nif. 1D Liquid ETF",0.01,1,"","",0,1000,"INF769K01KS1",1030,990,1030,990,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LIQUID"
"17576","DSPPRI","EQ","DSP NIFTY PRIVATE BANK ETF",0.01,1,"","",0,10,"INF740KA1TA7",31,23,31,21.75,"","","",0,0,0,31.06,20.71,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PVTBANKADD"
"17588","BIRTYR","BE","BIRLA TYRES LIMITED",0.01,1,"","",0,10,"INE0AEJ01013",5.8,3.75,53.1,2.7,"","","",0,0,0,5.56,5.03,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BIRLATYRE"
"17589","KSE","BE","KSE LTD",0.01,1,"","",0,10,"INE953E01014",698.65,185.25,698.65,156,"","","",0,0,0,732.5,662.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KSE"
"17598","ASSALC","EQ","ASSOCIATED ALCOHOLS & BREWERIE",0.01,1,"","",0,10,"INE073G01016",1496,469.3,1496,2.5,"","","",0,0,0,1670.7,1113.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASALCBR"
"17601","MARCON","BE","MARG LIMITED",0.01,1,"","",0,10,"INE941E01019",24.05,6.2,243.9,6.2,"","","",0,0,0,16.8,11.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MARG"
"17603","EPCIND","EQ","MAHINDRA EPC IRRIGATION LTD",0.01,1,"","",0,10,"INE215D01010",179.65,96.5,194.5,70.8,"","","",0,0,0,124.29,112.46,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAHEPC"
"17613","DSPSNX","EQ","DSP BSE SENSEX ETF",0.01,1,"","",0,10,"INF740KA1SZ6",95,70,95,63.03,"","","",0,0,0,94.36,62.91,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SENSEXADD"
"17616","DSPPSU","EQ","DSP NIFTY PSU BANK ETF",0.01,1,"","",0,10,"INF740KA1SY9",82.9,55.47,82.9,43.92,"","","",0,0,0,75.57,50.38,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PSUBANKADD"
"17622","IRBRE1","ID","IRB INFRASTRUCTURE RE",0.01,1,"","",0,10,"INE0C8K20042",0,0,0,0,"","","",0,0,0,0.02,0.01,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IRBIT-RE"
"17625","MOLTEK","EQ","MOLD-TEK TECHNOLOGIES LTD",0.01,1,"","",0,2,"INE835B01035",294.05,109.95,398.55,0.05,"","","",0,0,0,178.46,118.97,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOLDTECH"
"17627","YASCH","SM","YASONS CHEMEX CARE LTD",0.01,1,"","",0,10,"INE08S201019",29.5,12.85,43,12.85,"","","",0,0,0,15.4,10.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","YCCL"
"17635","ZYDWEL","EQ","ZYDUS WELLNESS LIMITED",0.01,1,"","",0,10,"INE768C01010",2484,1470,2484,195.1,"","","",0,0,0,2016.6,1344.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZYDUSWELL"
"17641","SUNRE","EQ","SUNTECK REALTY LIMITED",0.01,1,"","",0,1,"INE805D01034",699,347.7,699,86,"","","",0,0,0,464.75,309.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUNTECK"
"1765","NHBN12","N6","NHB TRII SR2B 8.93 24MR29 FV5K",0.01,1,"","",0,5000,"INE557F07181",0,0,7477,4260,"","","",0,0,0,6660,4440,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","893NHB29"
"17651","POKGRA","EQ","POKARNA LTD",0.01,1,"","",0,2,"INE637C01025",1451.65,424.1,1451.65,45.7,"","","",0,0,0,1536,1024,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","POKARNA"
"17659","UNIPHO","EQ","UNIVERSUS PHOTO IMAGINGS LTD",0.01,1,"","",0,10,"INE03V001013",483.9,178.07,988,38,"","","",0,0,0,219.09,146.06,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNIVPHOTO"
"17664","SGBT36","GB","2.50% SOV. GOLD BOND 11 FEB 28",0.01,1,"","",0,1000,"IN0020190545",0,0,8887.9,3651.5,"","","",0,0,0,9667.39,7909.68,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBFEB28IX"
"1767","NHBN13","N7","8.9% National Housing Mar 34",0.01,1,"","",0,5000,"INE557F07199",0,0,9909,5080,"","","",0,0,0,7354.8,4903.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","890NHB34"
"17675","ALOIND","EQ","ALOK INDUSTRIES LIMITED",0.01,1,"","",0,1,"INE270A01029",30,14.5,97.39,1.4,"","","",0,0,0,18.06,12.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALOKINDS"
"17684","SHRTEC","SM","SHRI TECHTEX LIMITED",0.01,1,"","",0,10,"INE0OMF01015",82,56,106,51.5,"","","",0,0,0,84.65,56.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHRITECH"
"17685","GPTINF","EQ","GPT INFRAPROJECTS LTD",0.01,1,"","",0,10,"INE390G01014",204,76.88,204,2.94,"","","",0,0,0,143.35,95.56,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GPTINFRA"
"17691","VIJFIN","EQ","VIJI FINANCE LIMITED",0.01,1,"","",0,1,"INE159N01027",4.33,1.97,15.13,0.15,"","","",0,0,0,2.19,1.98,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIJIFIN"
"17699","BRORE1","BE","BROOKS LABORATORIES LTD RE",0.01,1,"","",0,1,"INE650L20011",34.25,7.1,34.25,7.1,"","","",0,0,0,31.25,20.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BROOKS-RE"
"17700","RELGIL","EQ","NIPPON INDIA ETF LONG TERM GIL",0.01,1,"","",0,10,"INF204KB1882",28.75,25.1,28.75,13.6,"","","",0,0,0,33.52,22.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LTGILTBEES"
"17702","ICIMID","EQ","ICICI Prud BSE Mcap Select ETF",0.01,1,"","",0,10,"INF109KC10W0",20,14.03,20,3.76,"","","",0,0,0,19.36,12.91,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MIDSELIETF"
"17704","QUECOR","EQ","QUESS CORP LIMITED",0.01,1,"","",0,10,"INE615P01015",875,515.7,1303.15,165,"","","",0,0,0,781.4,521,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","QUESS"
"17722","DENNET","EQ","DEN NETWORKS LIMITED",0.01,1,"","",0,10,"INE947J01015",58.9,30,254.4,25.2,"","","",0,0,0,37.41,24.94,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DEN"
"17723","VARE1","BE","VAXTEX COTFAB LIMITED RE",0.01,1,"","",0,10,"INE098220010",0.25,0.05,0.25,0.05,"","","",0,0,0,0.2,0.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VCL-RE"
"17728","ASTLIF","EQ","ASTEC LIFESCIENCES LIMITED",0.01,1,"","",0,10,"INE563J01010",1474.4,647.5,2288.8,13.85,"","","",0,0,0,810.3,540.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASTEC"
"17735","BAFPHA","BE","BAFNA PHARMACEUTICALS LIMITED",0.01,1,"","",0,10,"INE878I01022",113,69,233.55,3.55,"","","",0,0,0,81.48,73.72,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BAFNAPH"
"17738","YATHOS","EQ","YATHARTH HOSPITAL TRAUMA LTD",0.01,1,"","",0,10,"INE0JO301016",693,345.6,693,306.1,"","","",0,0,0,509.6,339.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","YATHARTH"
"17747","NIILEA","EQ","NIIT LEARNING SYSTEMS LIMITED",0.01,1,"","",0,10,"INE342G01023",541.5,382.7,576.9,342.3,"","","",0,0,0,497.55,331.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIITMTS"
"17752","SHIME","EQ","SHILPA MEDICARE LIMITED",0.01,1,"","",0,1,"INE790G01031",959.5,417.6,959.5,45.03,"","","",0,0,0,796.05,530.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHILPAMED"
"17753","PIRRE1","BE","PIRAMAL PHARMA LIMITED RE",0.01,1,"","",0,10,"INE0DK520011",19.75,14.6,19.75,14.6,"","","",0,0,0,23.85,10.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PLPHAR-RE"
"17758","SARENE","EQ","SARDA ENERGY & MINERALS LTD",0.01,1,"","",0,1,"INE385C01021",563.45,200.2,563.45,7.11,"","","",0,0,0,616.65,411.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SARDAEN"
"17764","REFIND","EQ","REFEX INDUSTRIES LIMITED",0.01,1,"","",0,2,"INE056I01025",600,124.25,600,0.43,"","","",0,0,0,397.6,359.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","REFEX"
"17766","ZEAGLO","SM","ZEAL GLOBAL SERVICES LIMITED",0.01,1,"","",0,10,"INE0PPS01018",247.75,119,294.4,119,"","","",0,0,0,144.4,96.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZEAL"
"17770","GROTEA","EQ","THE GROB TEA COMPANY LIMITED",0.01,1,"","",0,10,"INE646C01018",1515.15,745.55,2627.6,210.3,"","","",0,0,0,965.05,789.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GROBTEA"
"17778","ALLTER","EQ","ALLCARGO TERMINALS LTD",0.01,1,"","",0,2,"INE0NN701020",64.95,22.05,82.5,22.05,"","","",0,0,0,26.83,17.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ATL"
"17781","KKVAGR","SM","KKV AGRO POWERS LIMITED",0.01,1,"","",0,10,"INE239T01016",1240,504.45,1365,204.8,"","","",0,0,0,529.65,479.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KKVAPOW"
"17782","RELMED","EQ","RELIANCE BROADCAST NETWORK LIM",0.01,1,"","",0,5,"INE445K01018",0,0,308,24,"","","",0,0,0,82.85,55.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RBN"
"17794","SOMCON","EQ","SOMI CONVEYOR BELTINGS LIMITED",0.01,1,"","",0,10,"INE323J01019",235.58,112.5,235.58,9.4,"","","",0,0,0,195.54,159.99,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SOMICONVEY"
"17795","TRAREA","EQ","TRANSINDIA REALTY LOGISTIC LTD",0.01,1,"","",0,2,"INE0O3901029",55.7,24.73,60.5,24.73,"","","",0,0,0,41,27.33,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TREL"
"17801","LLOST","EQ","LLOYDS ENGINEERINGWORKS LTD",0.01,1,"","",0,1,"INE093R01011",93.4,48.5,93.4,0.29,"","","",0,0,0,69.14,46.09,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LLOYDSENGG"
"17808","ICPRNI","EQ","ICICI Prudential Nifty 200 ETF",0.01,1,"","",0,10,"INF109KC18V5",26.5,18.02,26.5,15.68,"","","",0,0,0,23.56,15.71,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","QUAL30IETF"
"17818","LTINFO","EQ","LTIMINDTREE LIMITED",0.01,1,"","",0,1,"INE214T01019",6767.95,4239,7588.8,598,"","","",0,0,0,4940.45,4042.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LTIM"
"1782","KANPLA","EQ","KANPUR PLASTIPACK LIMITED",0.01,1,"","",0,10,"INE694E01014",157.8,89,204.67,64.23,"","","",0,0,0,132.68,88.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KANPRPLA"
"17833","AHLCON","EQ","AHLUWALIA CONTRACTS (INDIA) LT",0.01,1,"","",0,2,"INE758C01029",1542.45,620,1542.45,15.15,"","","",0,0,0,983,655.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AHLUCONT"
"17839","GILARB","EQ","GILLANDERS ARBUTHNOT & CO LTD",0.01,1,"","",0,10,"INE047B01011",137,70,159.8,15.95,"","","",0,0,0,102.06,92.34,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GILLANDERS"
"1784","JKPHAR","EQ","J K PHARMACHEM LTD",0.01,1,"","",0,10,"INE335C01018",0,0,32.5,1.3,"","","",0,0,0,2.16,1.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JKPHARMA"
"17851","DLILIM","EQ","D-LINK INDIA LIMITED",0.01,1,"","",0,2,"INE250K01012",728.8,268,728.8,15.1,"","","",0,0,0,493.65,329.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DLINKINDIA"
"17859","REDLIM","EQ","REDTAPE LIMITED",0.01,1,"","",0,2,"INE0LXT01019",245,131.55,245,102.76,"","","",0,0,0,175.15,116.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","REDTAPE"
"17864","ECLN75","N5","EDELWEISS HF 9.57 19JL26 FV1K",0.01,1,"","",0,1000,"INE530L07210",0,0,1263.95,701,"","","",0,0,0,1182,788,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","957NIDO26"
"17866","ECLN76","N6","10% Nido Home Finance Jul 26",0.01,1,"","",0,1000,"INE530L07228",0,0,1164,562,"","","",0,0,0,1272,848,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","10NIDO26"
"17869","JSWENE","EQ","JSW ENERGY LIMITED",0.01,1,"","",0,10,"INE121E01018",804.9,418.75,804.9,33.65,"","","",0,0,0,591.65,484.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JSWENERGY"
"1787","JKSYN","EQ","JAYKAY ENTERPRISES LIMITED",0.01,1,"","",0,1,"INE903A01025",0,0,48,1,"","","",0,0,0,3.12,2.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JKSYNTHETC"
"17875","GODPRO","EQ","GODREJ PROPERTIES LIMITED",0.01,1,"","",0,5,"INE484J01027",3402.7,1901,3402.7,154,"","","",0,0,0,2342.55,1916.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GODREJPROP"
"17881","DBCORP","EQ","D.B.CORP LIMITED",0.01,1,"","",0,10,"INE950I01011",403.9,189.05,447.7,58,"","","",0,0,0,277.68,185.12,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DBCORP"
"17882","ORIPOW","SM","ORIANA POWER LIMITED",0.01,1,"","",0,10,"INE0OUT01019",2984,727.05,2984,271.9,"","","",0,0,0,1375.3,1244.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ORIANA"
"17888","STACA","EQ","GACM TECHNOLOGIES LIMITED",0.01,1,"","",0,1,"INE224E01028",1.79,0.57,40.23,0.26,"","","",0,0,0,0.61,0.56,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GATECH"
"17897","KWALIM","EQ","KWALITY LIMITED",0.01,1,"","",0,1,"INE775B01025",5.6,1.25,214.4,1.25,"","","",0,0,0,2.3,2.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KWALITY"
"17898","VINIT","SM","VINSYS IT SERVICES LIMITED",0.01,1,"","",0,10,"INE0OSJ01014",450,280,450,186.65,"","","",0,0,0,432,288,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VINSYS"
"17903","ABBIND","EQ","ABBOTT INDIA LIMITED",0.01,1,"","",0,10,"INE358A01014",31898.95,25200,31898.95,207.5,"","","",0,0,0,36864.65,24576.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ABBOTINDIA"
